  1.4460   1         37.04       -0.02          1.46         18.66       -0.17
  1.4480   1         37.07       -0.02          1.47         18.65       -0.17
  1.4500   1         37.11       -0.02          1.49         18.64       -0.17
  1.4520   1         37.15       -0.02          1.50         18.62       -0.17
  1.4540   1         37.18       -0.01          1.52         18.61       -0.17
  1.4560   1         37.22       -0.01          1.54         18.60       -0.17
  1.4580   1         37.26       -0.01          1.55         18.59       -0.17
  1.4600   1         37.30       -0.01          1.57         18.58       -0.17
  1.4620   1         37.33       -0.01          1.59         18.57       -0.17
  1.4640   1         37.37       -0.01          1.60         18.56       -0.17
  1.4660   1         37.41       -0.01          1.62         18.55       -0.17
  1.4680   1         37.44       -0.01          1.63         18.53       -0.17
  1.4700   1         37.48       -0.01          1.65         18.52       -0.17
  1.4720   1         37.52       -0.01          1.67         18.51       -0.17
  1.4740   1         37.56        0.00          1.68         18.50       -0.17
  1.4760   1         37.59        0.00          1.70         18.49       -0.17
  1.4780   1         37.63        0.00          1.72         18.48       -0.17
  1.4800   1         37.67        0.00          1.73         18.47       -0.17
  1.4820   1         37.70        0.00          1.75         18.46       -0.17
  1.4840   1         37.74        0.00          1.76         18.45       -0.17
  1.4860   1         37.78        0.00          1.78         18.43       -0.17
  1.4880   1         37.81        0.00          1.80         18.42       -0.17
  1.4900   1         37.85        0.00          1.81         18.41       -0.17
  1.4920   1         37.89        0.01          1.83         18.40       -0.17
  1.4940   1         37.92        0.01          1.84         18.39       -0.17
  1.4960   1         37.96        0.01          1.86         18.38       -0.17
  1.4980   1         38.00        0.01          1.88         18.37       -0.17
  1.5000   1         38.03        0.01          1.89         18.36       -0.17
  1.5020   1         38.07        0.01          1.91         18.34       -0.17
  1.5040   1         38.11        0.01          1.92         18.33       -0.17
  1.5060   1         38.14        0.01          1.94         18.32       -0.17
  1.5080   1         38.18        0.01          1.96         18.31       -0.17
  1.5100   1         38.22        0.02          1.97         18.30       -0.17
  1.5120   1         38.25        0.02          1.99         18.29       -0.17
  1.5140   1         38.29        0.02          2.00         18.28       -0.17
  1.5160   1         38.33        0.02          2.02         18.27       -0.17
  1.5180   1         38.36        0.02          2.04         18.25       -0.17
  1.5200   1         38.40        0.02          2.05         18.24       -0.17
  1.5220   1         38.44        0.02          2.07         18.23       -0.17
